Zipcode,state_id,county_fips,county_name
68626,NE,31023,Butler
68658,NE,31023,Butler
52534,IA,19123,Mahaska
10986,NY,36087,Rockland
10998,NY,36071,Orange
18457,PA,42103,Pike
43554,OH,39171,Williams
46540,IN,18039,Elkhart
2644,MA,25001,Barnstable
52768,IA,19163,Scott
6377,CT,9015,Windham
61331,IL,17103,Lee
18826,PA,42115,Susquehanna
2562,MA,25001,Barnstable
18825,PA,42115,Susquehanna
16416,PA,42123,Warren
6092,CT,9003,Hartford
18455,PA,42127,Wayne
60622,IL,17031,Cook
16937,PA,42105,Potter
18821,PA,42115,Susquehanna
52315,IA,19011,Benton
68781,NE,31119,Madison
12464,NY,36111,Ulster
48191,MI,26161,Washtenaw
83263,ID,16041,Franklin
97623,OR,41035,Klamath
14804,NY,36003,Allegany
48105,MI,26161,Washtenaw
49251,MI,26065,Ingham
83113,WY,56035,Sublette
13844,NY,36017,Chenango
53570,WI,55045,Green
12183,NY,36001,Albany
53563,WI,55105,Rock
12166,NY,36057,Montgomery
50565,IA,19021,Buena Vista
83209,ID,16005,Bannock
3446,NH,33005,Cheshire
50585,IA,19021,Buena Vista
97417,OR,41019,Douglas
51046,IA,19141,O'Brien
53523,WI,55025,Dane
3077,NH,33015,Rockingham
53713,WI,55025,Dane
53202,WI,55079,Milwaukee
97496,OR,41019,Douglas
53706,WI,55025,Dane
5148,VT,50025,Windham
14131,NY,36063,Niagara
50539,IA,19109,Kossuth
14174,NY,36063,Niagara
53924,WI,55103,Richland
3284,NH,33019,Sullivan
12810,NY,36113,Warren
53953,WI,55077,Marquette
49679,MI,26133,Osceola
57568,SD,46085,Lyman
5675,VT,50017,Orange
49688,MI,26133,Osceola
4051,ME,23017,Oxford
12993,NY,36031,Essex
54940,WI,55135,Waupaca
55946,MN,27049,Goodhue
5462,VT,50007,Chittenden
59724,MT,30001,Beaverhead
82835,WY,56033,Sheridan
55354,MN,27085,McLeod
54433,WI,55119,Taylor
97004,OR,41005,Clackamas
49743,MI,26141,Presque Isle
54733,WI,55005,Barron
55013,MN,27025,Chisago
4457,ME,23019,Penobscot
49706,MI,26047,Emmet
54563,WI,55107,Rusk
97812,OR,41021,Gilliam
59747,MT,30057,Madison
97102,OR,41007,Clatsop
98620,WA,53039,Klickitat
56438,MN,27153,Todd
59085,MT,30107,Wheatland
59326,MT,30079,Prairie
99159,WA,53043,Lincoln
59270,MT,30083,Richland
56637,MN,27061,Itasca
83874,ID,16079,Shoshone
59845,MT,30089,Sanders
98275,WA,53061,Snohomish
98201,WA,53061,Snohomish
58843,ND,38105,Williams
59244,MT,30105,Valley
96762,HI,15003,Honolulu
33141,FL,12086,Miami-Dade
78005,TX,48163,Frio
32134,FL,12083,Marion
70397,LA,22109,Terrebonne
78207,TX,48029,Bexar
77007,TX,48201,Harris
77385,TX,48339,Montgomery
32439,FL,12131,Walton
77872,TX,48313,Madison
76656,TX,48145,Falls
76941,TX,48235,Irion
76630,TX,48309,McLennan
36310,AL,1067,Henry
71334,LA,22029,Concordia
79739,TX,48173,Glasscock
71465,LA,22059,LaSalle
71418,LA,22021,Caldwell
31805,GA,13053,Chattahoochee
39066,MS,28049,Hinds
75206,TX,48113,Dallas
91916,CA,6073,San Diego
71071,LA,22119,Webster
85121,AZ,4021,Pinal
29834,SC,45003,Aiken
30660,GA,13317,Wilkes
38914,MS,28013,Calhoun
71842,AR,5133,Sevier
92282,CA,6065,Riverside
38858,MS,28095,Monroe
30575,GA,13157,Jackson
35973,AL,1019,Cherokee
38847,MS,28057,Itawamba
30177,GA,13227,Pickens
35971,AL,1049,DeKalb
29643,SC,45073,Oconee
73549,OK,40065,Jackson
71965,AR,5097,Montgomery
29696,SC,45073,Oconee
30739,GA,13295,Walker
93560,CA,6029,Kern
73554,OK,40055,Greer
28396,NC,37165,Scotland
29685,SC,45077,Pickens
72127,AR,5029,Conway
38327,TN,47071,Hardin
72047,AR,5045,Faulkner
38381,TN,47069,Hardeman
38069,TN,47075,Haywood
73151,OK,40109,Oklahoma
72566,AR,5065,Izard
74630,OK,40103,Noble
42649,KY,21147,McCreary
23455,VA,51810,Virginia Beach
65708,MO,29009,Barry
24149,VA,51121,Montgomery
23846,VA,51181,Surry
93643,CA,6039,Madera
95365,CA,6047,Merced
67341,KS,20099,Labette
40489,KY,21137,Lincoln
24150,VA,51071,Giles
93546,CA,6051,Mono
25969,WV,54089,Summers
67035,KS,20095,Kingman
62959,IL,17199,Williamson
22504,VA,51057,Essex
65767,MO,29059,Dallas
94507,CA,6013,Contra Costa
23084,VA,51065,Fluvanna
62916,IL,17077,Jackson
64750,MO,29217,Vernon
95203,CA,6077,San Joaquin
40023,KY,21111,Jefferson
95258,CA,6077,San Joaquin
62816,IL,17081,Jefferson
41049,KY,21069,Fleming
19945,DE,10005,Sussex
41189,KY,21135,Lewis
22830,VA,51165,Rockingham
26215,WV,54101,Webster
67671,KS,20051,Ellis
21638,MD,24035,Queen Anne's
65347,MO,29195,Saline
19979,DE,10001,Kent
81615,CO,8097,Pitkin
89451,NV,32031,Washoe
81623,CO,8045,Garfield
89428,NV,32019,Lyon
45742,OH,39167,Washington
26710,WV,54057,Mineral
95470,CA,6045,Mendocino
47433,IN,18109,Morgan
21755,MD,24021,Frederick
67420,KS,20123,Mitchell
45768,OH,39167,Washington
65244,MO,29175,Randolph
45782,OH,39009,Athens
84520,UT,49007,Carbon
26753,WV,54057,Mineral
66938,KS,20029,Cloud
62638,IL,17137,Morgan
21530,MD,24001,Allegany
43915,OH,39111,Monroe
17302,PA,42133,York
15542,PA,42111,Somerset
84660,UT,49049,Utah
80514,CO,8123,Weld
8535,NJ,34025,Monmouth
61452,IL,17169,Schuyler
46036,IN,18095,Madison
96063,CA,6103,Tehama
46058,IN,18023,Clinton
19503,PA,42011,Berks
17068,PA,42099,Perry
46989,IN,18053,Grant
63536,MO,29197,Schuyler
96088,CA,6089,Shasta
52555,IA,19007,Appanoose
52625,IA,19111,Lee
43323,OH,39175,Wyandot
61726,IL,17113,McLean
84116,UT,49035,Salt Lake
16803,PA,42027,Centre
16037,PA,42019,Butler
96132,CA,6035,Lassen
61523,IL,17143,Peoria
7801,NJ,34027,Morris
16259,PA,42005,Armstrong
50857,IA,19003,Adams
45877,OH,39137,Putnam
68428,NE,31109,Lancaster
18347,PA,42089,Monroe
50070,IA,19001,Adair
2873,RI,44009,Washington
61330,IL,17011,Bureau
16938,PA,42117,Tioga
44064,OH,39055,Geauga
43604,OH,39095,Lucas
2747,MA,25005,Bristol
46616,IN,18141,St. Joseph
68664,NE,31053,Dodge
12428,NY,36111,Ulster
12592,NY,36027,Dutchess
49028,MI,26023,Branch
52751,IA,19045,Clinton
12760,NY,36025,Delaware
49221,MI,26091,Lenawee
18462,PA,42127,Wayne
16729,PA,42083,McKean
52037,IA,19045,Clinton
16426,PA,42049,Erie
61049,IL,17141,Ogle
82329,WY,56007,Carbon
49064,MI,26159,Van Buren
14737,NY,36009,Cattaraugus
50523,IA,19187,Webster
1503,MA,25027,Worcester
48139,MI,26093,Livingston
51053,IA,19161,Sac
1270,MA,25003,Berkshire
97537,OR,41029,Jackson
13459,NY,36095,Schoharie
50676,IA,19017,Bremer
3844,NH,33015,Rockingham
3047,NH,33011,Hillsborough
68719,NE,31015,Boyd
52158,IA,19043,Clayton
82601,WY,56025,Natrona
53594,WI,55055,Jefferson
3607,NH,33019,Sullivan
97641,OR,41037,Lake
83001,WY,56039,Teton
53968,WI,55057,Juneau
97492,OR,41039,Lane
53949,WI,55077,Marquette
48652,MI,26051,Gladwin
82718,WY,56005,Campbell
5058,VT,50017,Orange
56010,MN,27013,Blue Earth
49405,MI,26105,Mason
56115,MN,27083,Lyon
57791,SD,46103,Pennington
5445,VT,50007,Chittenden
82729,WY,56011,Crook
12944,NY,36031,Essex
54949,WI,55135,Waupaca
3582,NH,33007,Coos
3588,NH,33007,Coos
13676,NY,36089,St. Lawrence
55338,MN,27143,Sibley
5652,VT,50015,Lamoille
54484,WI,55073,Marathon
4428,ME,23019,Penobscot
54739,WI,55033,Dunn
49636,MI,26089,Leelanau
54027,WI,55109,St. Croix
55401,MN,27053,Hennepin
55321,MN,27171,Wright
54447,WI,55119,Taylor
97214,OR,41051,Multnomah
54156,WI,55075,Marinette
98673,WA,53039,Klickitat
57456,SD,46089,McPherson
57260,SD,46109,Roberts
97844,OR,41049,Morrow
54830,WI,55013,Burnett
49774,MI,26033,Chippewa
59038,MT,30103,Treasure
99323,WA,53071,Walla Walla
49820,MI,26097,Mackinac
59036,MT,30107,Wheatland
56468,MN,27035,Crow Wing
49961,MI,26061,Houghton
54891,WI,55007,Bayfield
58063,ND,38003,Barnes
98946,WA,53037,Kittitas
49945,MI,26061,Houghton
58046,ND,38091,Steele
55750,MN,27137,St. Louis
58854,ND,38053,McKenzie
56671,MN,27007,Beltrami
58327,ND,38071,Ramsey
83822,ID,16017,Bonner
59448,MT,30073,Pondera
58795,ND,38105,Williams
98279,WA,53055,San Juan
99648,AK,2164,Lake and Peninsula
99681,AK,2050,Bethel
99609,AK,2050,Bethel
99590,AK,2290,Yukon-Koyukuk
33137,FL,12086,Miami-Dade
33621,FL,12057,Hillsborough
33619,FL,12057,Hillsborough
33850,FL,12105,Polk
78016,TX,48325,Medina
77554,TX,48167,Galveston
78870,TX,48463,Uvalde
70343,LA,22109,Terrebonne
70113,LA,22071,Orleans
70630,LA,22019,Calcasieu
32548,FL,12091,Okaloosa
70656,LA,22115,Vernon
71341,LA,22009,Avoyelles
39877,GA,13273,Terrell
75144,TX,48349,Navarro
31002,GA,13175,Laurens
36877,AL,1081,Lee
88043,NM,35017,Grant
88240,NM,35025,Lea
71018,LA,22119,Webster
88051,NM,35017,Grant
35111,AL,1125,Tuscaloosa
35234,AL,1073,Jefferson
30025,GA,13297,Walton
85926,AZ,4017,Navajo
92840,CA,6059,Orange
75076,TX,48181,Grayson
92567,CA,6065,Riverside
35172,AL,1009,Blount
90291,CA,6037,Los Angeles
74525,OK,40005,Atoka
72104,AR,5059,Hot Spring
38617,MS,28027,Coahoma
87036,NM,35057,Torrance
93060,CA,6111,Ventura
93436,CA,6083,Santa Barbara
28582,NC,37133,Onslow
93225,CA,6029,Kern
35958,AL,1071,Jackson
35750,AL,1089,Madison
37362,TN,47139,Polk
37335,TN,47103,Lincoln
29635,SC,45045,Greenville
28790,NC,37089,Henderson
72006,AR,5147,Woodruff
37144,TN,47003,Bedford
27830,NC,37191,Wayne
74471,OK,40021,Cherokee
27233,NC,37151,Randolph
87013,NM,35043,Sandoval
74023,OK,40119,Payne
72449,AR,5121,Randolph
74116,OK,40143,Tulsa
37692,TN,47171,Unicoi
72722,AR,5007,Benton
24282,VA,51105,Lee
74042,OK,40105,Nowata
42035,KY,21039,Carlisle
95033,CA,6087,Santa Cruz
41540,KY,21195,Pike
67880,KS,20067,Grant
64784,MO,29217,Vernon
67050,KS,20173,Sedgwick
66775,KS,20133,Neosho
40150,KY,21029,Bullitt
25062,WV,54081,Raleigh
24472,VA,51163,Rockbridge
21824,MD,24039,Somerset
81047,CO,8099,Prowers
65441,MO,29055,Crawford
65486,MO,29131,Miller
22520,VA,51193,Westmoreland
94940,CA,6041,Marin
67443,KS,20113,McPherson
47598,IN,18125,Pike
95407,CA,6097,Sonoma
62830,IL,17081,Jefferson
63069,MO,29071,Franklin
95742,CA,6067,Sacramento
95651,CA,6017,El Dorado
65068,MO,29053,Cooper
22202,VA,51013,Arlington
22043,VA,51059,Fairfax
20130,VA,51043,Clarke
47879,IN,18153,Sullivan
25413,WV,54003,Berkeley
21758,MD,24021,Frederick
21769,MD,24021,Frederick
45644,OH,39141,Ross
47024,IN,18047,Franklin
66554,KS,20161,Riley
26571,WV,54049,Marion
21047,MD,24025,Harford
62510,IL,17021,Christian
46157,IN,18109,Morgan
84648,UT,49023,Juab
64649,MO,29025,Caldwell
15345,PA,42125,Washington
84653,UT,49049,Utah
96035,CA,6103,Tehama
62617,IL,17125,Mason
15936,PA,42111,Somerset
61778,IL,17039,De Witt
15697,PA,42129,Westmoreland
68947,NE,31061,Franklin
43938,OH,39081,Jefferson
17090,PA,42099,Perry
43844,OH,39031,Coshocton
63474,MO,29045,Clark
17003,PA,42075,Lebanon
18917,PA,42017,Bucks
17028,PA,42043,Dauphin
43003,OH,39041,Delaware
7758,NJ,34025,Monmouth
43006,OH,39075,Holmes
46933,IN,18053,Grant
46986,IN,18053,Grant
68406,NE,31059,Fillmore
15681,PA,42063,Indiana
61568,IL,17179,Tazewell
51630,IA,19145,Page
52549,IA,19007,Appanoose
68418,NE,31131,Otoe
17930,PA,42107,Schuylkill
16229,PA,42005,Armstrong
17827,PA,42109,Snyder
44902,OH,39139,Richland
7086,NJ,34017,Hudson
16870,PA,42027,Centre
68870,NE,31019,Buffalo
50851,IA,19173,Taylor
68456,NE,31159,Seward
45873,OH,39125,Paulding
46797,IN,18003,Allen
60915,IL,17091,Kankakee
60954,IL,17091,Kankakee
44233,OH,39103,Medina
50843,IA,19029,Cass
89801,NV,32007,Elko
68131,NE,31055,Douglas
16319,PA,42121,Venango
10537,NY,36079,Putnam
2808,RI,44009,Washington
10516,NY,36079,Putnam
17765,PA,42117,Tioga
84339,UT,49005,Cache
43412,OH,39095,Lucas
2671,MA,25001,Barnstable
43608,OH,39095,Lucas
12726,NY,36105,Sullivan
61261,IL,17195,Whiteside
50157,IA,19157,Poweshiek
16329,PA,42123,Warren
2857,RI,44007,Providence
84038,UT,49033,Rich
60661,IL,17031,Cook
2802,RI,44007,Providence
60107,IL,17031,Cook
49282,MI,26059,Hillsdale
52341,IA,19113,Linn
83342,ID,16031,Cassia
50609,IA,19075,Grundy
52352,IA,19011,Benton
61028,IL,17085,Jo Daviess
12106,NY,36021,Columbia
12029,NY,36021,Columbia
68710,NE,31051,Dixon
48137,MI,26093,Livingston
97532,OR,41033,Josephine
13073,NY,36109,Tompkins
69218,NE,31031,Cherry
14591,NY,36121,Wyoming
3052,NH,33011,Hillsborough
53183,WI,55133,Waukesha
14433,NY,36117,Wayne
13495,NY,36065,Oneida
48884,MI,26117,Montcalm
53578,WI,55111,Sauk
97486,OR,41019,Douglas
52155,IA,19089,Howard
3276,NH,33013,Merrimack
53021,WI,55089,Ozaukee
4002,ME,23031,York
97901,OR,41045,Malheur
56165,MN,27105,Nobles
57368,SD,46003,Aurora
56042,MN,27047,Freeborn
12857,NY,36031,Essex
57065,SD,46101,Moody
4348,ME,23015,Lincoln
57719,SD,46103,Pennington
55956,MN,27157,Wabasha
4363,ME,23011,Kennebec
5648,VT,50023,Washington
56255,MN,27127,Redwood
54756,WI,55011,Buffalo
57540,SD,46069,Hyde
97389,OR,41043,Linn
5820,VT,50019,Orleans
55344,MN,27053,Hennepin
97301,OR,41047,Marion
12959,NY,36019,Clinton
55405,MN,27053,Hennepin
5457,VT,50011,Franklin
54498,WI,55019,Clark
56282,MN,27067,Kandiyohi
56262,MN,27023,Chippewa
97023,OR,41005,Clackamas
57472,SD,46129,Walworth
56376,MN,27145,Stearns
56310,MN,27145,Stearns
54542,WI,55037,Florence
4462,ME,23019,Penobscot
56475,MN,27097,Morrison
83524,ID,16069,Nez Perce
83545,ID,16069,Nez Perce
59733,MT,30077,Powell
83872,ID,16057,Latah
58105,ND,38017,Cass
98512,WA,53067,Thurston
58579,ND,38055,McLean
58571,ND,38057,Mercer
98524,WA,53045,Mason
56663,MN,27007,Beltrami
56681,MN,27061,Itasca
99212,WA,53063,Spokane
56723,MN,27119,Polk
58716,ND,38055,McLean
58735,ND,38101,Ward
55790,MN,27137,St. Louis
99009,WA,53063,Spokane
59920,MT,30029,Flathead
58260,ND,38019,Cavalier
99655,AK,2050,Bethel
99507,AK,2020,Anchorage
99777,AK,2290,Yukon-Koyukuk
925,PR,72127,San Juan
96760,HI,15001,Hawaii
96749,HI,15001,Hawaii
96789,HI,15003,Honolulu
96747,HI,15007,Kauai
33870,FL,12055,Highlands
33598,FL,12057,Hillsborough
33815,FL,12105,Polk
33592,FL,12057,Hillsborough
32832,FL,12095,Orange
32827,FL,12095,Orange
32817,FL,12095,Orange
32668,FL,12075,Levy
77036,TX,48201,Harris
77009,TX,48201,Harris
77055,TX,48201,Harris
77080,TX,48201,Harris
78704,TX,48453,Travis
77853,TX,48287,Lee
32009,FL,12089,Nassau
77840,TX,48041,Brazos
76530,TX,48491,Williamson
36584,AL,1129,Washington
76711,TX,48309,McLennan
71065,LA,22085,Sabine
75954,TX,48419,Shelby
31308,GA,13029,Bryan
36029,AL,1011,Bullock
88001,NM,35013,Do??a Ana
30448,GA,13107,Emanuel
79527,TX,48415,Scurry
85356,AZ,4027,Yuma
75229,TX,48113,Dallas
75567,TX,48037,Bowie
71647,AR,5011,Bradley
79382,TX,48303,Lubbock
92561,CA,6065,Riverside
36279,AL,1015,Calhoun
30178,GA,13015,Bartow
76373,TX,48487,Wilbarger
35057,AL,1043,Cullman
38949,MS,28071,Lafayette
87828,NM,35053,Socorro
35593,AL,1059,Franklin
30516,GA,13147,Hart
74536,OK,40127,Pushmataha
35978,AL,1049,DeKalb
38674,MS,28139,Tippah
74554,OK,40121,Pittsburg
28349,NC,37061,Duplin
28395,NC,37051,Cumberland
72102,AR,5145,White
28205,NC,37119,Mecklenburg
28726,NC,37089,Henderson
72901,AR,5131,Sebastian
74860,OK,40107,Okfuskee
27816,NC,37127,Nash
38259,TN,47045,Dyer
37181,TN,47043,Dickson
87455,NM,35045,San Juan
93271,CA,6107,Tulare
37191,TN,47125,Montgomery
93940,CA,6053,Monterey
24076,VA,51141,Patrick
73931,OK,40007,Beaver
23457,VA,51810,Virginia Beach
93648,CA,6019,Fresno
74301,OK,40035,Craig
93905,CA,6053,Monterey
87416,NM,35045,San Juan
24244,VA,51169,Scott
74636,OK,40053,Grant
24368,VA,51197,Wythe
67950,KS,20129,Morton
95341,CA,6047,Merced
67859,KS,20175,Seward
84746,UT,49053,Washington
67344,KS,20125,Montgomery
95127,CA,6085,Santa Clara
41317,KY,21025,Breathitt
24553,VA,51125,Nelson
84511,UT,49037,San Juan
84776,UT,49017,Garfield
22922,VA,51125,Nelson
25878,WV,54081,Raleigh
67801,KS,20057,Ford
67223,KS,20173,Sedgwick
64771,MO,29217,Vernon
94107,CA,6075,San Francisco
42351,KY,21091,Hancock
65559,MO,29161,Phelps
25134,WV,54039,Kanawha
24487,VA,51017,Bath
21850,MD,24045,Wicomico
25510,WV,54011,Cabell
62243,IL,17163,St. Clair
95462,CA,6097,Sonoma
95605,CA,6113,Yolo
20111,VA,51153,Prince William
95668,CA,6101,Sutter
47436,IN,18093,Lawrence
89449,NV,32005,Douglas
64011,MO,29107,Lafayette
62449,IL,17033,Crawford
21661,MD,24029,Kent
66618,KS,20177,Shawnee
66070,KS,20087,Jefferson
21250,MD,24005,Baltimore
62016,IL,17061,Greene
67445,KS,20029,Cloud
65270,MO,29175,Randolph
26320,WV,54095,Tyler
80475,CO,8093,Park
47803,IN,18167,Vigo
67447,KS,20027,Clay
66023,KS,20005,Atchison
21776,MD,24013,Carroll
21773,MD,24021,Frederick
89503,NV,32031,Washoe
80110,CO,8005,Arapahoe
62531,IL,17021,Christian
80740,CO,8121,Washington
80102,CO,8001,Adams
46202,IN,18097,Marion
15534,PA,42009,Bedford
80241,CO,8001,Adams
17562,PA,42071,Lancaster
15423,PA,42125,Washington
43009,OH,39021,Champaign
45303,OH,39037,Darke
43943,OH,39081,Jefferson
15637,PA,42129,Westmoreland
81610,CO,8081,Moffat
19504,PA,42011,Berks
95565,CA,6023,Humboldt
64632,MO,29081,Harrison
45871,OH,39011,Auglaize
18031,PA,42077,Lehigh
8805,NJ,34035,Somerset
61450,IL,17067,Hancock
11509,NY,36059,Nassau
44624,OH,39075,Holmes
17009,PA,42087,Mifflin
17080,PA,42043,Dauphin
17923,PA,42107,Schuylkill
17049,PA,42067,Juniata
44606,OH,39169,Wayne
10001,NY,36061,New York
11722,NY,36103,Suffolk
50845,IA,19159,Ringgold
68528,NE,31109,Lancaster
46745,IN,18003,Allen
7821,NJ,34037,Sussex
45853,OH,39137,Putnam
61377,IL,17123,Marshall
46803,IN,18003,Allen
10960,NY,36087,Rockland
18660,PA,42079,Luzerne
43524,OH,39069,Henry
16374,PA,42121,Venango
46788,IN,18003,Allen
15846,PA,42047,Elk
18464,PA,42103,Pike
43532,OH,39069,Henry
12721,NY,36105,Sullivan
6330,CT,9011,New London
6777,CT,9005,Litchfield
49288,MI,26059,Hillsdale
60501,IL,17031,Cook
49128,MI,26021,Berrien
6098,CT,9005,Litchfield
2341,MA,25023,Plymouth
14783,NY,36009,Cattaraugus
97523,OR,41033,Josephine
51461,IA,19047,Crawford
12438,NY,36025,Delaware
14740,NY,36013,Chautauqua
50543,IA,19187,Webster
2108,MA,25025,Suffolk
50132,IA,19079,Hamilton
52068,IA,19061,Dubuque
60033,IL,17111,McHenry
1731,MA,25017,Middlesex
1330,MA,25011,Franklin
12067,NY,36001,Albany
53522,WI,55045,Green
53550,WI,55045,Green
14024,NY,36121,Wyoming
48320,MI,26125,Oakland
48892,MI,26065,Ingham
68780,NE,31089,Holt
83119,WY,56023,Lincoln
13450,NY,36077,Otsego
50606,IA,19065,Fayette
53810,WI,55043,Grant
14213,NY,36029,Erie
97484,OR,41019,Douglas
57072,SD,46135,Yankton
82941,WY,56035,Sublette
48412,MI,26087,Lapeer
3037,NH,33015,Rockingham
53017,WI,55131,Washington
83236,ID,16011,Bingham
13114,NY,36075,Oswego
12824,NY,36113,Warren
83427,ID,16019,Bonneville
57375,SD,46003,Aurora
13437,NY,36075,Oswego
56110,MN,27105,Nobles
57035,SD,46099,Minnehaha
48767,MI,26157,Tuscola
4093,ME,23031,York
48631,MI,26017,Bay
4091,ME,23005,Cumberland
55925,MN,27169,Winona
5036,VT,50017,Orange
56145,MN,27033,Cottonwood
83420,ID,16043,Fremont
54943,WI,55137,Waushara
54126,WI,55009,Brown
4986,ME,23027,Waldo
5655,VT,50015,Lamoille
54721,WI,55091,Pepin
97848,OR,41023,Grant
48742,MI,26001,Alcona
55310,MN,27129,Renville
83465,ID,16059,Lemhi
56241,MN,27173,Yellow Medicine
3576,NH,33007,Coos
54448,WI,55073,Marathon
5859,VT,50019,Orleans
54731,WI,55107,Rusk
54805,WI,55005,Barron
97039,OR,41055,Sherman
54819,WI,55107,Rusk
54526,WI,55107,Rusk
4459,ME,23019,Penobscot
54511,WI,55041,Forest
99362,WA,53071,Walla Walla
56386,MN,27095,Mille Lacs
58649,ND,38001,Adams
56449,MN,27035,Crow Wing
99350,WA,53005,Benton
58458,ND,38045,LaMoure
49715,MI,26033,Chippewa
49783,MI,26033,Chippewa
49871,MI,26103,Marquette
58054,ND,38073,Ransom
83520,ID,16035,Clearwater
49855,MI,26103,Marquette
58601,ND,38089,Stark
83855,ID,16057,Latah
59846,MT,30063,Missoula
59865,MT,30047,Lake
49950,MI,26083,Keweenaw
58230,ND,38091,Steele
98168,WA,53033,King
98383,WA,53035,Kitsap
98204,WA,53061,Snohomish
59432,MT,30073,Pondera
59219,MT,30091,Sheridan
59927,MT,30029,Flathead
56763,MN,27135,Roseau
99118,WA,53019,Ferry
99926,AK,2198,Prince of Wales-Hyder
99775,AK,2090,Fairbanks North Star
96782,HI,15003,Honolulu
33473,FL,12099,Palm Beach
33935,FL,12051,Hendry
33876,FL,12055,Highlands
78343,TX,48355,Nueces
32951,FL,12009,Brevard
33527,FL,12057,Hillsborough
78118,TX,48255,Karnes
77056,TX,48201,Harris
77020,TX,48201,Harris
78070,TX,48091,Comal
77629,TX,48245,Jefferson
32234,FL,12031,Duval
70615,LA,22019,Calcasieu
78724,TX,48453,Travis
31548,GA,13039,Camden
71446,LA,22115,Vernon
75153,TX,48349,Navarro
71251,LA,22049,Jackson
31326,GA,13103,Effingham
85643,AZ,4003,Cochise
76044,TX,48251,Johnson
75602,TX,48183,Gregg
79699,TX,48441,Taylor
39156,MS,28149,Warren
75208,TX,48113,Dallas
92126,CA,6073,San Diego
85042,AZ,4013,Maricopa
30813,GA,13073,Columbia
76251,TX,48337,Montague
92596,CA,6065,Riverside
92627,CA,6059,Orange
71726,AR,5103,Ouachita
76365,TX,48077,Clay
30309,GA,13121,Fulton
88126,NM,35041,Roosevelt
90260,CA,6037,Los Angeles
90401,CA,6037,Los Angeles
30629,GA,13195,Madison
30124,GA,13115,Floyd
30624,GA,13105,Elbert
38668,MS,28137,Tate
87002,NM,35061,Valencia
87315,NM,35006,Cibola
30710,GA,13313,Whitfield
28318,NC,37163,Sampson
72376,AR,5035,Crittenden
88431,NM,35019,Guadalupe
79104,TX,48375,Potter
27943,NC,37055,Dare
93531,CA,6029,Kern
28789,NC,37099,Jackson
72832,AR,5071,Johnson
73048,OK,40039,Custer
27577,NC,37101,Johnston
28137,NC,37167,Stanly
72837,AR,5115,Pope
72351,AR,5093,Mississippi
74427,OK,40021,Cherokee
37060,TN,47187,Williamson
72579,AR,5063,Independence
87732,NM,35033,Mora
37029,TN,47043,Dickson
37713,TN,47029,Cocke
38059,TN,47045,Dyer
38560,TN,47159,Smith
72638,AR,5015,Carroll
93618,CA,6107,Tulare
65733,MO,29213,Taney
28623,NC,37005,Alleghany
93625,CA,6019,Fresno
93616,CA,6019,Fresno
24202,VA,51191,Washington
65740,MO,29213,Taney
95012,CA,6053,Monterey
65789,MO,29091,Howell
42055,KY,21143,Lyon
67038,KS,20035,Cowley
63944,MO,29223,Wayne
42127,KY,21009,Barren
23842,VA,51149,Prince George
67301,KS,20125,Montgomery
95360,CA,6099,Stanislaus
95301,CA,6047,Merced
62926,IL,17181,Union
24064,VA,51023,Botetourt
24122,VA,51019,Bedford
65644,MO,29059,Dallas
81020,CO,8071,Las Animas
94552,CA,6001,Alameda
67868,KS,20055,Finney
67557,KS,20185,Stafford
23415,VA,51001,Accomack
94520,CA,6013,Contra Costa
95310,CA,6109,Tuolumne
65065,MO,29029,Camden
25139,WV,54019,Fayette
67523,KS,20145,Pawnee
25059,WV,54019,Fayette
20606,MD,24037,St. Mary's
25535,WV,54099,Wayne
20621,MD,24037,St. Mary's
81240,CO,8043,Fremont
84744,UT,49041,Sevier
65061,MO,29073,Gasconade
21664,MD,24019,Dorchester
95626,CA,6067,Sacramento
64061,MO,29101,Johnson
96150,CA,6017,El Dorado
20812,MD,24031,Montgomery
26271,WV,54093,Tucker
45213,OH,39061,Hamilton
47855,IN,18153,Sullivan
21082,MD,24005,Baltimore
62370,IL,17149,Pike
21757,MD,24021,Frederick
64493,MO,29049,Clinton
47325,IN,18161,Union
89506,NV,32031,Washoe
45404,OH,39113,Montgomery
46148,IN,18065,Henry
15338,PA,42059,Greene
45382,OH,39135,Preble
43205,OH,39049,Franklin
15422,PA,42051,Fayette
47386,IN,18065,Henry
64636,MO,29061,Daviess
17065,PA,42041,Cumberland
63457,MO,29111,Lewis
16664,PA,42009,Bedford
47305,IN,18035,Delaware
43080,OH,39089,Licking
19508,PA,42011,Berks
68969,NE,31083,Harlan
45348,OH,39037,Darke
15211,PA,42003,Allegheny
18070,PA,42091,Montgomery
17963,PA,42107,Schuylkill
17023,PA,42043,Dauphin
61748,IL,17113,McLean
50147,IA,19185,Wayne
45898,OH,39161,Van Wert
17813,PA,42109,Snyder
61561,IL,17203,Woodford
17860,PA,42097,Northumberland
68850,NE,31047,Dawson
44287,OH,39169,Wayne
46798,IN,18003,Allen
16826,PA,42027,Centre
44310,OH,39153,Summit
18350,PA,42089,Monroe
7421,NJ,34031,Passaic
89445,NV,32013,Humboldt
18602,PA,42079,Luzerne
61486,IL,17131,Mercer
44418,OH,39155,Trumbull
50160,IA,19181,Warren
50225,IA,19125,Marion
6375,CT,9011,New London
16343,PA,42121,Venango
60421,IL,17197,Will
68023,NE,31177,Washington
